201	1	1
202	0	0
203	0	0
204	110	63
205	0	0
206	1	1
207	1	1
208	0	0
209	22	21
210	74	49
211	0	0
212	149	45
213	0	0
214	0	0
215	0	0
216	0	0
217	0	0
218	3	3
219	0	0
220	2	2
221	7	7
222	33	29
223	3	1
224	12	4
225	0	0
226	62	35
227	97	63
228	0	0
229	0	0
230	2	2
231	32	27
232	0	0
233	12	6
234	83	57
235	0	0
236	0	0
237	0	0
238	68	43
239	1	1
240	0	0
241	7	3
242	2	1
243	109	62
244	85	49
245	14	12
246	0	0
247	0	0
248	30	26
249	0	0
250	0	0
251	14	11
252	0	0
253	0	0
254	0	0
255	1	1
256	0	0
257	2	1
258	0	0
259	10	4
260	6	6
261	31	25
262	4	1
263	1	1
264	114	67
265	7	6
266	0	0
267	0	0
268	1	1
269	0	0
270	10	10
271	8	8
272	4	3
273	0	0
274	3	2
275	0	0
276	0	0
277	3	3
278	0	0
279	87	67
280	0	0
281	0	0
282	0	0
283	15	13
284	10	10
285	0	0
286	0	0
287	18	18
288	0	0
289	0	0
290	7	7
291	7	6
292	76	52
293	26	21
294	0	0
295	0	0
296	2	2
297	19	14
298	12	11
299	0	0
300	0	0
301	0	0
302	0	0
303	69	43
304	0	0
305	8	7
306	0	0
307	0	0
308	0	0
309	0	0
310	0	0
311	0	0
312	2	1
313	0	0
314	0	0
315	1	1
316	0	0
317	0	0
318	5	5
319	0	0
320	32	13
321	27	23
322	0	0
323	1	1
324	113	82
325	0	0
326	0	0
327	0	0
328	90	54
329	82	64
330	126	71
331	72	48
332	1	1
333	1	1
334	32	17
335	0	0
336	0	0
337	10	10
338	0	0
339	0	0
340	0	0
341	1	1
342	89	51
343	5	5
344	8	3
345	0	0
346	1	1
347	1	1
348	0	0
349	13	5
350	0	0
351	0	0
352	0	0
353	1	1
354	15	11
355	0	0
356	0	0
357	0	0
358	11	11
359	69	39
360	0	0
361	0	0
362	83	65
363	3	2
364	9	6
365	3	1
366	0	0
367	0	0
368	0	0
369	0	0
370	0	0
371	0	0
372	0	0
373	72	62
374	0	0
375	4	4
376	0	0
377	0	0
378	0	0
379	0	0
380	21	21
381	0	0
382	11	11
383	2	2
384	21	17
385	10	9
386	0	0
387	119	71
388	24	21
389	30	29
390	131	53
391	1	1
392	14	12
393	72	47
394	0	0
395	0	0
396	0	0
397	0	0
398	103	42
399	0	0
400	5	5
401	1	1
402	0	0
403	1	1
404	0	0
405	0	0
406	9	9
407	22	20
408	0	0
409	5	5
410	2	1
411	36	30
412	12	12
413	2	2
414	0	0
415	91	54
416	0	0
417	0	0
418	0	0
419	32	27
420	2	2
421	0	0
422	0	0
423	1	1
424	26	10
425	0	0
426	1	1
427	62	43
428	0	0
429	1	1
430	1	1
431	0	0
432	33	32
433	112	65
434	7	7
435	121	79
436	0	0
437	0	0
438	131	83
439	0	0
440	0	0
441	0	0
442	0	0
443	128	61
444	0	0
445	0	0
446	0	0
447	0	0
448	0	0
449	0	0
450	18	17
451	0	0
452	0	0
453	19	15
454	9	7
455	0	0
456	0	0
457	1	1
458	146	70
459	9	9
460	21	17
461	25	24
462	0	0
463	0	0
464	0	0
465	10	10
466	45	29
467	0	0
468	0	0
469	77	46
470	0	0
471	15	11
472	0	0
473	46	31
474	0	0
475	39	20
476	0	0
477	3	3
478	0	0
479	0	0
480	1	1
481	44	39
482	1	1
483	0	0
484	0	0
485	0	0
486	7	7
487	6	6
488	15	10
489	0	0
490	14	10
491	68	43
492	0	0
493	0	0
494	18	16
495	5	5
496	0	0
497	0	0
498	0	0
499	0	0
500	0	0
501	14	11
502	0	0
503	0	0
504	108	72
505	22	21
506	3	3
507	4	3
508	10	9
509	84	58
510	0	0
511	1	1
512	111	64
513	1	1
514	9	8
515	0	0
516	0	0
517	0	0
518	112	74
519	91	61
520	97	71
521	101	72
522	98	70
523	87	61
524	164	97
525	125	89
526	97	68
527	69	51
